"id","date","user","pc","activity"
"{G1C1-T6ZT86BI-9153SCNH}","01/03/2010 13:36:33","MKW2105","PC-8771","Logon"
"{I3B7-P2MU15WJ-5221BELP}","01/03/2010 13:37:09","BZD3640","PC-3239","Logon"
"{O0I2-A3NU69EK-3370AIHU}","01/03/2010 13:38:32","CAM3092","PC-6503","Logon"
"{C8T2-Z8PQ03MM-8797FMOM}","01/03/2010 13:42:54","CCB3358","PC-1549","Logon"
"{N9K6-V0AA67EQ-8386SXNR}","01/03/2010 13:46:00","GJH3668","PC-3289","Logoff"
"{Z2B8-R7NO36ZD-9143FOWY}","01/03/2010 13:46:18","SBB2837","PC-2485","Logon"
"{Y4I4-D8LK13UJ-8600VEGR}","01/03/2010 13:48:00","ECH3680","PC-2272","Logoff"
"{N4W5-C3TI85VZ-7295XIXC}","01/03/2010 13:48:37","TBC1006","PC-0756","Logon"
"{K6F7-W0FQ45LA-9081UEBR}","01/03/2010 13:54:00","AKC0847","PC-3176","Logoff"
"{A2H1-C9CF26AR-7588EKKJ}","01/03/2010 13:54:06","AMC2891","PC-4288","Logon"
"{M1S1-G9WO39LO-5532PRSW}","01/03/2010 13:55:01","CHS2823","PC-2766","Logon"
"{U1B4-K6AY71LK-1993QSRW}","01/03/2010 13:56:23","KDR3414","PC-9557","Logon"
"{U1Q4-P9WI62FD-0040HYRI}","01/03/2010 13:57:00","FHE3667","PC-4357","Logoff"
"{T2Y3-V6ER90DB-8499XYHF}","01/03/2010 13:57:09","ECH3561","PC-3694","Logon"
"{G6U4-U8QU66JZ-9949CDAC}","01/03/2010 13:57:19","CBO2061","PC-8819","Logon"
"{H5Z6-I1QK47OS-3098HIBA}","01/03/2010 13:59:00","KKF0303","PC-3082","Logoff"
"{Z2U2-W4OE68IC-8417KDMZ}","01/03/2010 14:01:40","GSD3918","PC-3768","Logon"
"{Z1L8-I8PC62KO-6870JBQW}","01/03/2010 14:05:00","PBR0851","PC-9723","Logoff"
"{D8X0-I6OC80WJ-4055KFSQ}","01/03/2010 14:07:35","AKR3449","PC-7462","Logon"
"{R3C5-U8ET12SK-2803YVYM}","01/03/2010 14:10:52","RLM3469","PC-8826","Logon"
"{T9U1-A1WA61EU-2736EZBY}","01/03/2010 14:30:20","AOP1733","PC-8784","Logon"
"{O3X7-V4HZ85BN-5484SGBL}","01/03/2010 14:32:00","AMC3071","PC-0993","Logoff"
"{C4O8-K8FE77KG-2282VNFQ}","01/03/2010 14:39:00","NDD0597","PC-7588","Logoff"
"{X0N9-T7TC74QU-3956VTKK}","01/03/2010 14:40:46","JSS2380","PC-8356","Logon"
"{B3A5-C6PJ44IO-7585ANIO}","01/03/2010 14:43:00","RSF2270","PC-8530","Logoff"
"{G5D4-W8AT94ON-2934ESDI}","01/03/2010 14:46:00","WSM0815","PC-4192","Logoff"
"{Q7H7-U7KF15WL-9951VIJD}","01/03/2010 14:51:23","JCS1171","PC-8809","Logon"
"{Q2J8-D2IJ27VA-4464PSSP}","01/03/2010 14:54:00","KDS1750","PC-1539","Logoff"
"{R4O0-O1EU96PU-3449IVLO}","01/03/2010 14:55:00","BCB0272","PC-2388","Logoff"
"{F5O5-K7MR68PS-7417FWLQ}","01/03/2010 14:57:00","SBB1748","PC-3684","Logoff"
"{F5E7-Y1HD65ST-6201SWPP}","01/03/2010 14:59:00","SIH1756","PC-0888","Logoff"
"{V5V3-X1HX53MO-7913FPCY}","01/03/2010 15:00:00","ZNR0273","PC-1808","Logoff"
"{G5C7-N4JO63KS-3028ROLC}","01/03/2010 15:08:00","BJB3329","PC-2009","Logoff"
"{P2C4-G5QX31OC-8005UDBN}","01/03/2010 15:09:00","WQC0435","PC-0882","Logoff"
"{H8Q4-D3JQ35ZH-4786JJML}","01/03/2010 15:13:00","NFH1918","PC-3807","Logoff"
"{Z3R3-E0JV37JD-8018FUGP}","01/03/2010 15:17:00","MLH3474","PC-9596","Logoff"
"{I7H0-L4YI42SK-9704QCRZ}","01/03/2010 15:19:00","CBM3332","PC-1996","Logoff"
"{F1E4-G3KL91AG-0080QKUG}","01/03/2010 15:22:00","HCR1976","PC-7964","Logoff"
"{A3L9-W9FF78QP-0960CUKQ}","01/03/2010 15:29:00","LFR2971","PC-4611","Logoff"
"{P7S3-O3KT08GS-0899ZLTU}","01/03/2010 15:29:00","WSP3898","PC-1131","Logoff"
"{M3Y1-S0IH88QK-4758ZPCK}","01/03/2010 15:29:00","XCV2197","PC-7622","Logoff"
"{P6L1-P7NL09ZR-0455HWVL}","01/03/2010 15:30:00","HKG1858","PC-5235","Logoff"
"{Y0G8-Y7ZK60GE-6218XTIB}","01/03/2010 15:33:00","YRS2977","PC-4256","Logoff"
"{Z5Z9-D9VT59RG-2291NBAL}","01/03/2010 15:35:00","WIM1861","PC-3940","Logoff"
"{U4K8-J1DE80AL-7019LVUJ}","01/03/2010 15:37:00","TDC2670","PC-5264","Logoff"
"{Q9C0-K0MK77SW-4152CEFS}","01/03/2010 15:38:55","JCS1171","PC-8809","Logoff"
"{J6E0-Y5VF40UD-6494ZZYW}","01/03/2010 15:43:00","EHM1969","PC-4706","Logoff"
"{V7M2-Y9FD67KB-9265HBYX}","01/03/2010 15:43:00","SCF2666","PC-3577","Logoff"
"{G2L8-R5PG96ZI-8373DAWU}","01/03/2010 15:44:00","SBD2077","PC-1627","Logoff"
"{L4A4-Z3GO30QB-3764TDVF}","01/03/2010 15:44:00","XKM2184","PC-3543","Logoff"
"{M7K0-R7LN03TF-0222UYVT}","01/03/2010 15:45:00","HCF2109","PC-3567","Logoff"
"{R2Z2-U4AK16UC-9880RQBQ}","01/03/2010 15:45:00","MKW2105","PC-8771","Logoff"
"{N6T7-C5EF49AS-8840YQBB}","01/03/2010 15:45:00","RTP2435","PC-2362","Logoff"
"{O6W6-P5PF03WT-3312ZTUR}","01/03/2010 15:51:00","DRK2842","PC-5566","Logoff"
"{T3L9-N9FA38YU-3162JHLD}","01/03/2010 15:52:00","WWS0210","PC-9019","Logoff"
"{Z0V4-P9XU45QM-5813XXTQ}","01/03/2010 15:56:00","DPB0696","PC-8931","Logoff"
"{K8M2-G9AU87KK-6195IKXN}","01/03/2010 15:56:00","SBB2837","PC-2485","Logoff"
"{I9J2-I3YK69CV-8682LYRB}","01/03/2010 15:57:00","HFB0003","PC-0124","Logoff"
"{G9X6-W3JV71LY-3262NYLG}","01/03/2010 15:57:00","OCR0684","PC-5953","Logoff"
"{F5K6-E4CF15MB-5512ZJKW}","01/03/2010 15:58:00","ESN1173","PC-1645","Logoff"
"{K0K2-I2HH61IR-1756ZYZO}","01/03/2010 15:59:00","DGB2996","PC-8418","Logoff"
"{C0L1-I3FK15TZ-2459IFDS}","01/03/2010 15:59:00","JCS1171","PC-9939","Logoff"
"{M4L6-O5LF29GQ-2680SRSM}","01/03/2010 15:59:00","VDD1357","PC-8505","Logoff"
"{L7J3-T5EV55HZ-7459WFEU}","01/03/2010 16:00:00","CTL1598","PC-7376","Logoff"
"{Q4V7-Z0AG66QC-5679DNPU}","01/03/2010 16:07:00","JJG3576","PC-3791","Logoff"
"{H5R4-O0DI42CT-8798ERPJ}","01/03/2010 16:09:00","SLG0689","PC-8893","Logoff"
"{Z0K9-O7HE28JP-3043MAGL}","01/03/2010 16:13:00","BMH0872","PC-8654","Logoff"
"{P4R1-H7GY54NG-2209IVKZ}","01/03/2010 16:13:00","QJB0682","PC-5793","Logoff"
"{M7R9-R6MU15OA-2236YDTX}","01/03/2010 16:15:00","SBT3052","PC-6738","Logoff"
"{U6I0-B6CG87BN-1183ZTPZ}","01/03/2010 16:15:00","VCB0339","PC-4966","Logoff"
"{C9O3-M8KA67CH-6032IIVD}","01/03/2010 16:22:00","RRD0203","PC-5217","Logoff"
"{T7G0-F0DF11HE-1662OCCN}","01/03/2010 16:24:00","AKR3449","PC-7462","Logoff"
"{J2Z2-B3GR36YA-8015IBKD}","01/03/2010 16:24:00","MOD0948","PC-3164","Logoff"
"{Y3P0-U7TS59UV-9829UHDT}","01/03/2010 16:26:00","JBJ2032","PC-4816","Logoff"
"{E3S8-U4IV90FQ-3904KTAZ}","01/03/2010 16:27:00","DGS0525","PC-5172","Logoff"
"{S3T7-V3HR60NF-9261EVNW}","01/03/2010 16:28:00","RLM3469","PC-8826","Logoff"
"{X6H7-E7WW96ES-9104BLJZ}","01/03/2010 16:28:00","VAT0886","PC-0929","Logoff"
"{A2M1-Y3FR20HZ-8698JMUQ}","01/03/2010 16:29:00","GPA1199","PC-5593","Logoff"
"{Y5H4-X4JV63EZ-9901WQEV}","01/03/2010 16:30:00","FOG0204","PC-3042","Logoff"
"{I3O1-D5FA98BH-3238QTYK}","01/03/2010 16:30:00","PAS3463","PC-4890","Logoff"
"{S5A7-M8YY17AS-8310BUDA}","01/03/2010 16:30:00","TJM1900","PC-7554","Logoff"
"{F1W2-M5YV93HN-3518PJFK}","01/03/2010 16:34:00","OJF1762","PC-7541","Logoff"
"{O5U0-H2LI74CH-9309KNHK}","01/03/2010 16:38:00","DSH0923","PC-8009","Logoff"
"{F6Q4-T3LZ90TK-5591JLQY}","01/03/2010 16:39:00","VIW2578","PC-4657","Logoff"
"{T7W9-O7RC59CY-6073XDIP}","01/03/2010 16:40:00","PRW1467","PC-1163","Logoff"
"{Z7W7-D4JM04VR-7052ENML}","01/03/2010 16:40:00","WMM1386","PC-1405","Logoff"
"{K3C0-G7GH90NO-9709MOYI}","01/03/2010 16:41:00","LSB1774","PC-7072","Logoff"
"{J3K0-V6IU22VC-6984ESIC}","01/03/2010 16:42:00","AKW1191","PC-5242","Logoff"
"{T5O7-U5CB34GT-4672PRUX}","01/03/2010 16:42:00","BGW0916","PC-1740","Logoff"
"{B7K5-H4PI79UD-3919QTPU}","01/03/2010 16:42:00","JCL2626","PC-9929","Logoff"
"{Q6V8-A2XZ24DO-3092EKGJ}","01/03/2010 16:43:00","AZC0202","PC-9904","Logoff"
"{L6F7-A0JA35KE-7002LNZD}","01/03/2010 16:44:00","DYJ3467","PC-7104","Logoff"
"{J2Q9-Q4PZ32AE-3610OJZS}","01/03/2010 16:44:00","KCR0558","PC-5090","Logoff"
"{C6S5-Z7NF15ZS-5850KIDW}","01/03/2010 16:44:00","RSB1940","PC-2297","Logoff"
"{A4U7-B9QY99HQ-9174XZPG}","01/03/2010 16:45:00","CGA3273","PC-9160","Logoff"
"{E5O0-X1ZA78AN-8843EPSD}","01/03/2010 16:45:00","HBN0384","PC-9145","Logoff"
"{W5I9-N2AE16RW-8215UULT}","01/03/2010 16:45:00","NNW0216","PC-0052","Logoff"
"{C3D8-G0BZ27JB-7968VWMN}","01/03/2010 16:45:00","XSN2639","PC-0693","Logoff"
"{E2Q4-A2WW65QO-5836HTSL}","01/03/2010 16:46:00","ATS1156","PC-1411","Logoff"
"{S4S6-X7HX21KU-7110CNYN}","01/03/2010 16:49:00","GHH2754","PC-9869","Logoff"
"{W4C0-J0PB06MA-3355WJVH}","01/03/2010 16:49:00","JPM0438","PC-0813","Logoff"
"{D4Q8-P8NU58CL-1122FERK}","01/03/2010 16:52:00","JUC0510","PC-4040","Logoff"
"{G4S7-N9BX66QW-1791YIRX}","01/03/2010 16:54:00","WEH1830","PC-9686","Logoff"
"{Q9G1-I5NE66TN-4561VXEY}","01/03/2010 16:55:00","ECH3561","PC-3694","Logoff"
"{I7J6-Z5QN24DS-2371YOGR}","01/03/2010 16:57:00","DTR1323","PC-4277","Logoff"
"{I7C4-M6JP95MB-6433AAKM}","01/03/2010 16:58:00","CHA3575","PC-3992","Logoff"
"{R0B1-X0ZQ94ER-6684PMYT}","01/03/2010 16:59:00","ZCH2757","PC-6717","Logoff"
"{U5H4-Z7YC14KC-0510GIRU}","01/03/2010 17:01:00","CQB1023","PC-0043","Logoff"
"{H3B3-S7WF73TB-8266OBAT}","01/03/2010 17:01:00","IAH0551","PC-6967","Logoff"
"{Y0T2-V7JX75TU-9221YLLU}","01/03/2010 17:04:07","WCC0150","PC-8488","Logon"
"{P7O9-C0UT59GV-4320JORO}","01/03/2010 17:05:00","MJH0833","PC-4853","Logoff"
"{V2E6-F1ZP66NX-5057ZQLL}","01/03/2010 17:05:00","PLS2928","PC-7994","Logoff"
"{S5W5-B2MP61QI-6268SWDI}","01/03/2010 17:05:00","VXR0344","PC-4646","Logoff"
"{B4O4-N0FP58BM-8846GPYE}","01/03/2010 17:07:00","ALH3845","PC-5066","Logoff"
"{Y0V8-N4RA11YL-7640KPZS}","01/03/2010 17:07:00","BLF0313","PC-7752","Logoff"
"{Y0E4-W2TH94LS-1598ZOGL}","01/03/2010 17:07:00","CPM1061","PC-1403","Logoff"
"{V5H1-T9YI14ZF-2537WUGK}","01/03/2010 17:07:00","GSR0629","PC-9900","Logoff"
"{O7E0-L5FV43WT-1542QLUY}","01/03/2010 17:09:00","ASP1409","PC-6934","Logoff"
"{B5D4-I3OR28EZ-4521ZMIQ}","01/03/2010 17:10:00","CYR2947","PC-5538","Logoff"
"{H1T3-U0KE70UW-1915VOSE}","01/03/2010 17:10:00","LDS0737","PC-1037","Logoff"
"{H6M8-G5GT54YG-0499FPWX}","01/03/2010 17:11:00","CCB3358","PC-1549","Logoff"
"{V8K0-E7LC65MY-5141LVYN}","01/03/2010 17:11:00","TBC1006","PC-0756","Logoff"
"{L8M9-T0ZK87LA-7811EDNL}","01/03/2010 17:12:00","CKG0305","PC-4087","Logoff"
"{B1Q8-J2PX38AJ-0814WWIR}","01/03/2010 17:12:00","RAC2950","PC-0671","Logoff"
"{J4F2-J2FG34CG-5514CJVY}","01/03/2010 17:12:00","RPW0421","PC-2218","Logoff"
"{Y2I6-O7PB91YZ-0191LAQV}","01/03/2010 17:13:00","AAM0982","PC-8048","Logoff"
"{T5F0-J1HJ90JP-0304GLCN}","01/03/2010 17:13:00","GSD3918","PC-3768","Logoff"
"{K4T4-G2RL12DW-7770WPRQ}","01/03/2010 17:14:00","PKW0780","PC-0208","Logoff"
"{P9U3-N4BP05DH-4214JZUL}","01/03/2010 17:15:00","ACO0902","PC-7684","Logoff"
"{C7P3-A5KG50TT-6610GPSP}","01/03/2010 17:15:00","BEB2949","PC-1111","Logoff"
"{V9I8-W8QO27PO-1599DRIT}","01/03/2010 17:15:00","CBG0252","PC-5355","Logoff"
"{I7V1-Y3CY81SF-8575DMHO}","01/03/2010 17:15:00","MKH0627","PC-2291","Logoff"
"{C8M3-X9MU03UV-5504CHKW}","01/03/2010 17:16:00","BGH3819","PC-0644","Logoff"
"{N1W6-C4IR91VX-6851LWWI}","01/03/2010 17:16:00","ONK0569","PC-1990","Logoff"
"{O5W2-N7EO84IZ-4223VTSG}","01/03/2010 17:16:00","RJL0609","PC-5036","Logoff"
"{P4P2-O4IU14LD-6730REUP}","01/03/2010 17:17:00","RJS0853","PC-9388","Logoff"
"{V5F3-K0YN30WO-1702UAWM}","01/03/2010 17:17:30","TES2231","PC-5291","Logon"
"{U3W6-C4RZ60XO-3807SUWJ}","01/03/2010 17:18:00","ASW3498","PC-6355","Logoff"
"{K1U6-T1LO53KI-5314JCPV}","01/03/2010 17:22:00","QNB3034","PC-1090","Logoff"
"{U3Z0-T1ES26NS-3040DVLM}","01/03/2010 17:23:01","ZBM1554","PC-7625","Logon"
"{S6W6-Y1PF13CW-3800BETF}","01/03/2010 17:25:24","TES2231","PC-5291","Logoff"
"{V9D8-X7GS89VR-4513AUTE}","01/03/2010 17:26:00","ITC0015","PC-9022","Logoff"
"{N2Q9-V0VI91AM-4317IYJK}","01/03/2010 17:26:00","KMC1083","PC-4695","Logoff"
"{I1Z2-T8IW29XT-2398OIWB}","01/03/2010 17:26:00","SPF0628","PC-2141","Logoff"
"{L7F2-U2FY34BJ-0218OBPK}","01/03/2010 17:27:00","NLF3491","PC-7559","Logoff"
"{I2L3-A0FZ50JZ-0648NSEZ}","01/03/2010 17:27:00","SCS0119","PC-2706","Logoff"
"{B4W5-L0QP99PO-5087KUUN}","01/03/2010 17:28:00","WGL0368","PC-9247","Logoff"
"{R3Z7-V8FP93NV-8975VMMW}","01/03/2010 17:28:00","XNC0769","PC-2096","Logoff"
"{H2Q7-S9BT32GY-6955AVUQ}","01/03/2010 17:28:10","XMR1810","PC-8809","Logon"
"{H2B0-T1LB97FI-9113SBLS}","01/03/2010 17:29:00","AMC2891","PC-4288","Logoff"
"{Z1X8-D0CR35GQ-0578XYDL}","01/03/2010 17:29:00","JZA0009","PC-4292","Logoff"
"{B8R7-V1BC22NZ-3788CHHV}","01/03/2010 17:29:00","NMR3225","PC-3194","Logoff"
"{I2S3-W8IO83GS-8860UNWO}","01/03/2010 17:30:00","KAS3814","PC-0717","Logoff"
"{S1H9-G8VV11JT-7302VDFY}","01/03/2010 17:30:00","TKM0750","PC-9202","Logoff"
"{O0K2-J2EL43KW-5308FDIB}","01/03/2010 17:30:39","WCC0150","PC-8488","Logoff"
"{L5J3-Q7VV52JV-5678ENFJ}","01/03/2010 17:32:22","XMR1810","PC-8809","Logoff"
"{R9B6-V0YW70MS-7121GDUI}","01/03/2010 17:33:00","WCC0150","PC-7513","Logoff"
"{L2A8-O0XY96BY-4889CZLJ}","01/03/2010 17:35:45","ZBM1554","PC-7625","Logoff"
"{S0N0-L3KV64OB-6607MDVK}","01/03/2010 17:36:00","NAK1843","PC-4613","Logoff"
"{U6U5-U8XV45TI-9602ZSGB}","01/03/2010 17:37:00","LCA1849","PC-3143","Logoff"
"{I0G9-L9WM29YH-5544UZQO}","01/03/2010 17:38:00","ABM1851","PC-5060","Logoff"
"{D4F5-D7LE20QJ-6876PBQG}","01/03/2010 17:39:00","DPC2879","PC-2252","Logoff"
"{I6F3-L1LH55MC-3285SASW}","01/03/2010 17:41:00","KKP1329","PC-5132","Logoff"
"{U4Y2-Y1HV72CN-9502WFOF}","01/03/2010 17:42:00","GJC1333","PC-1553","Logoff"
"{Z0I1-H2SK23NX-8230TRVX}","01/03/2010 17:42:00","JJH1334","PC-3020","Logoff"
"{Y4J3-D1AI03KU-1392BFXF}","01/03/2010 17:42:00","NJM2246","PC-1208","Logoff"
"{Y6H9-F3SI51BT-0206VKFU}","01/03/2010 17:43:00","IJO2659","PC-9331","Logoff"
"{B8M6-O3DX58ZG-3156XDDG}","01/03/2010 17:44:00","JXD3216","PC-6702","Logoff"
"{L8M0-K0ZP01SL-4665GRFV}","01/03/2010 17:45:00","NWA2413","PC-0000","Logoff"
"{B6J2-S0JS93JE-2861HWDU}","01/03/2010 17:45:00","TTB0033","PC-1187","Logoff"
"{T1K0-S1FL45LN-9174MCMT}","01/03/2010 17:47:09","RJG2024","PC-2430","Logon"
"{C3R2-H1BQ14PQ-1208DUJA}","01/03/2010 17:48:00","IUH2250","PC-3133","Logoff"
"{K8G5-N2HA91VQ-5799OZPK}","01/03/2010 17:48:00","MNW3512","PC-7105","Logoff"
"{V3T3-M1OD63VO-7266NDBP}","01/03/2010 17:48:00","VKP2241","PC-6694","Logoff"
"{U4X2-X2IP48TI-8480YPSF}","01/03/2010 17:51:00","PWE1562","PC-5650","Logoff"
"{J8W2-K1RI96RF-3151FNWT}","01/03/2010 17:53:00","AYA0285","PC-5225","Logoff"
"{U0D0-X9LA04WA-3471EMEV}","01/03/2010 17:53:00","ERW2323","PC-9338","Logoff"
"{K5W4-J1RI73DW-4565PLNP}","01/03/2010 17:54:00","TCS0045","PC-0999","Logoff"
"{Q5B0-A8GW26IW-8406ZYLQ}","01/03/2010 17:55:00","AFF1343","PC-7946","Logoff"
"{P1P9-G3AP88SG-2037ZCYA}","01/03/2010 17:55:00","TES2231","PC-8149","Logoff"
"{P3I2-I3FC11KO-7977IVQN}","01/03/2010 17:56:00","ACL0667","PC-0121","Logoff"
"{Y6Q0-D4LN78OU-4545QGRU}","01/03/2010 17:56:00","KDH1302","PC-9081","Logoff"
"{U0X7-L2QT46GV-0396HNCU}","01/03/2010 17:57:00","BVM3737","PC-4283","Logoff"
"{N1C4-O2RV65UD-3123JNGL}","01/03/2010 17:57:00","ZJK3088","PC-6780","Logoff"
"{M0X2-Z7PC94JK-3892XDDF}","01/03/2010 17:58:00","CKH2321","PC-9673","Logoff"
"{K4Z9-Q3TI58DR-1029ZKQC}","01/03/2010 17:58:00","RGB1235","PC-0496","Logoff"
"{T7F6-N3CP25UB-3206XPHI}","01/03/2010 17:58:12","RJG2024","PC-2430","Logoff"
"{T7F4-W5AN37SR-6606OTHW}","01/03/2010 17:59:00","APM1561","PC-2650","Logoff"
"{R2B8-S2MS49ZE-4660SAJR}","01/03/2010 17:59:00","RJG3314","PC-4882","Logoff"
"{C8Q3-W4QE21GW-4161KNDJ}","01/03/2010 18:00:00","ALB3119","PC-0506","Logoff"
"{B3V0-D2NQ58XA-0609RXFH}","01/03/2010 18:00:00","CAM3092","PC-6503","Logoff"
"{U8C1-G9HD62GR-2129LYZX}","01/03/2010 18:00:00","RHS2539","PC-4484","Logoff"
"{S6R2-Z5JI59LJ-8271VLWW}","01/03/2010 18:02:00","NAC1573","PC-7496","Logoff"
"{H7T8-J4NY59MN-4914AGIA}","01/03/2010 18:02:00","SZS2378","PC-3870","Logoff"
"{P2Y3-S9UN63PY-9099JRHA}","01/03/2010 18:02:00","WHJ1792","PC-8757","Logoff"
"{C8D7-C6FO09PC-6103WHZY}","01/03/2010 18:02:00","WKE3091","PC-8412","Logoff"
"{Z8N6-B7UX77VN-0765OGNO}","01/03/2010 18:04:00","ZBM1554","PC-2052","Logoff"
"{E7O4-F0LI22JY-0009BGXX}","01/03/2010 18:07:00","AOP1733","PC-8784","Logoff"
"{D5M9-D2WI48UO-3566TSDY}","01/03/2010 18:08:00","KAL3952","PC-7998","Logoff"
"{Z8V5-J1UA73FK-1302GGPH}","01/03/2010 18:10:00","JLM2314","PC-0376","Logoff"
"{D8M4-E2TU29WV-0421ZMFW}","01/03/2010 18:11:00","CFC3734","PC-7815","Logoff"
"{R5D4-K6SA27NL-9352ICRH}","01/03/2010 18:12:00","BZD3640","PC-3239","Logoff"
"{J5N7-I9XZ53WT-4369JJHW}","01/03/2010 18:12:00","HDM3182","PC-6969","Logoff"
"{P9O8-S7NG45RA-2535QVUD}","01/03/2010 18:12:00","IRC2324","PC-1901","Logoff"
"{H8M5-S0CE52DZ-0511ORXK}","01/03/2010 18:13:00","CHS2823","PC-2766","Logoff"
"{Z8Q7-C7ZI09US-1103MYWE}","01/03/2010 18:13:00","MRP2821","PC-5868","Logoff"
"{M4N0-Q2XM64ZL-5990JVMW}","01/03/2010 18:14:00","JAR2800","PC-3555","Logoff"
"{I3V2-G4SF07FW-3780KFJV}","01/03/2010 18:14:00","LFG2216","PC-8623","Logoff"
"{K5Z7-E8YQ95GD-9164JOPE}","01/03/2010 18:16:00","MCS0066","PC-2136","Logoff"
"{X8R6-C6VK16IE-6704RNNF}","01/03/2010 18:22:00","AOR0999","PC-4118","Logoff"
"{T5Q8-C4MS84VO-7010FTPO}","01/03/2010 18:29:00","JSS2380","PC-8356","Logoff"
"{I7C2-R2WX09UU-6587GVFE}","01/03/2010 18:29:00","KDR3414","PC-9557","Logoff"
"{I7P8-T4AQ64CT-6540ITTM}","01/03/2010 18:30:00","DNH3656","PC-3452","Logoff"
"{U3J6-C8FL79CK-9241TWSB}","01/03/2010 18:30:00","SOH2099","PC-6584","Logoff"
"{J8X4-M2XH95VO-0903JPUV}","01/03/2010 18:30:00","TBA0471","PC-7156","Logoff"
"{N7Y3-E5JC40DV-3305ZRWL}","01/03/2010 18:40:00","NAM1506","PC-6172","Logoff"
"{Y3D8-M1GG88TM-2181VYSF}","01/03/2010 18:42:00","BHH2751","PC-0618","Logoff"
"{H9Y7-I6GL40BI-5403VILM}","01/03/2010 18:43:00","DIE1614","PC-1213","Logoff"
"{G9I4-Q4LK32MA-0586CCXG}","01/03/2010 18:43:00","LND1399","PC-8088","Logoff"
"{F7S6-A2WI99NQ-1561TMZC}","01/03/2010 18:43:00","YFW0364","PC-8072","Logoff"
"{X6S4-Q0WY85BZ-1090RCHO}","01/03/2010 18:45:00","ASF1622","PC-6097","Logoff"
"{L0N1-N7QR32NO-9946AXTT}","01/03/2010 18:46:00","STH2849","PC-2145","Logoff"
"{E1O2-L2XE03WM-9686CGCF}","01/03/2010 18:49:00","TAM0267","PC-6349","Logoff"
"{D0N5-N5UP93HQ-0330YTBI}","01/03/2010 18:51:00","CXM3019","PC-1100","Logoff"
"{S4P5-J8VR74VF-0119YDTW}","01/03/2010 18:54:00","CHB2117","PC-2891","Logoff"
"{S9D4-T5WP14LH-9462ROID}","01/03/2010 18:54:00","KKB2602","PC-1979","Logoff"
"{Z1I8-B0CV50CY-6026PBDC}","01/03/2010 18:55:00","CBO2061","PC-8819","Logoff"
"{M9A1-S4NX21DU-5769GKJB}","01/03/2010 18:56:00","APO1524","PC-8823","Logoff"
"{U6V4-T5HM23TS-4334ZLTW}","01/03/2010 18:58:00","TMN2607","PC-1840","Logoff"
"{G0H3-U7NH14TZ-0984GILA}","01/03/2010 18:59:00","CWG3213","PC-3912","Logoff"
"{S6V6-N1XL11YL-2900IKVX}","01/03/2010 19:00:00","INM2363","PC-2047","Logoff"
"{T9G1-I1YZ80LA-5103DXUG}","01/03/2010 19:00:00","ZNS0727","PC-7935","Logoff"
"{V3A8-P1VG06QX-1568LYHX}","01/03/2010 19:01:00","DHR3832","PC-9997","Logoff"
"{P7D6-G1CN29AF-6610SWGE}","01/03/2010 19:02:00","ODN0148","PC-3209","Logoff"
"{X1N0-Z8BX78LK-6430EKMP}","01/03/2010 19:06:00","MSL2343","PC-1112","Logoff"
"{P2W9-M9II21DB-1901XLYA}","01/03/2010 19:14:00","NLP0314","PC-2101","Logoff"
"{H9A2-F2PP85NL-9676PXPF}","01/03/2010 19:15:00","JCC3201","PC-8554","Logoff"
"{P5D8-O9AI00PQ-5674UVRN}","01/03/2010 19:18:00","NDS0678","PC-5954","Logoff"
"{O3N1-B2IP32OF-3993IALV}","01/03/2010 19:24:00","RJG2024","PC-9603","Logoff"
"{B2K9-J5XX83JQ-5610GLQA}","01/03/2010 19:25:00","KJL3266","PC-6274","Logoff"
"{U8T5-I3SY42RS-2987IHDE}","01/03/2010 19:27:58","WQC0435","PC-0882","Logon"
"{B9O3-D8EQ23PW-7132SJSV}","01/03/2010 19:32:00","XMR1810","PC-8858","Logoff"
"{A0C5-I0AV37BW-0418AGJB}","01/03/2010 19:50:53","RTP2435","PC-6799","Logon"
"{J3Q8-X0XE86QI-2528HFXI}","01/03/2010 19:56:00","TWA3552","PC-7316","Logoff"
"{D1E5-L7WC73TU-6517IKKU}","01/03/2010 19:58:00","SGG0648","PC-8293","Logoff"
"{B9I9-U3PI05AU-3471DSLG}","01/03/2010 19:59:00","JMB0224","PC-8039","Logoff"
"{L5X2-U3PB68JG-6904PUPJ}","01/03/2010 20:04:00","CHO0397","PC-7526","Logoff"
"{V9B2-K9IW89WR-7875YWSO}","01/03/2010 20:09:44","RTP2435","PC-6799","Logoff"
"{T6B6-F7RI91UJ-0488BSHW}","01/03/2010 20:11:00","GDF3543","PC-8477","Logoff"
"{C0N0-N6MI38LG-4266OKZE}","01/03/2010 20:21:00","DVA0539","PC-2539","Logoff"
"{G5S2-F7MH53BD-4560LPEM}","01/03/2010 20:27:00","TAM0029","PC-2582","Logoff"
"{E7B9-I5PU14VK-0805NJCU}","01/03/2010 20:28:00","KVH1877","PC-4164","Logoff"
"{K6R3-J3WA80FQ-1189VNXG}","01/03/2010 21:09:06","SBT3052","PC-5725","Logon"
"{A4Z8-D7SW76WC-3817EBPD}","01/03/2010 21:27:12","SBT3052","PC-5725","Logoff"
"{T6A2-V6RJ09YK-7912NAUK}","01/03/2010 21:34:23","IUH2250","PC-3133","Logon"
"{N8B2-W9YS45AM-5792BIST}","01/03/2010 22:26:36","OJF1762","PC-4513","Logon"
